id,image_path,packet_json,answer_json
corr_059f368f57336693,images/corr_059f368f57336693.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r04_c02"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03""],""area_bins"":{""fair"":0,""poor"":6,""severe"":0},""fair_cells"":[],""poor_cells"":[""r04_c02"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03""],""row_condition_profile"":[0,0,0,0,2,2,2,0],""severe_cells"":[]}"
corr_060531ed0f7c1c1b,images/corr_060531ed0f7c1c1b.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":5,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c06""],""poor_cells"":[""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""row_condition_profile"":[1,1,1,1,1,4,4,0],""severe_cells"":[]}"
corr_065df8025af0184e,images/corr_065df8025af0184e.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":9,""severe"":0},""fair_cells"":[""r01_c04"",""r01_c05"",""r01_c06"",""r02_c00"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""poor_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c02"",""r04_c03"",""r04_c04"",""r05_c02"",""r05_c03"",""r05_c04"",""r06_c02"",""r06_c03"",""r06_c04""],""row_condition_profile"":[2,4,4,4,4,4,4,0],""severe_cells"":[]}"
corr_0663bd323c578964,images/corr_0663bd323c578964.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r01_c04"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r03_c02"",""r03_c03"",""r03_c04"",""r04_c00"",""r04_c03"",""r04_c04"",""r05_c00"",""r05_c03"",""r05_c04""],""area_bins"":{""fair"":6,""poor"":1,""severe"":0},""fair_cells"":[""r01_c04"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r03_c02"",""r03_c03"",""r03_c04"",""r04_c00"",""r04_c03"",""r04_c04"",""r05_c00"",""r05_c03"",""r05_c04""],""poor_cells"":[""r04_c00""],""row_condition_profile"":[0,1,1,1,4,1,0,0],""severe_cells"":[]}"
corr_06d79891343935c2,images/corr_06d79891343935c2.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c03"",""r01_c00"",""r01_c03"",""r02_c00"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c02"",""r05_c03"",""r05_c04"",""r06_c03"",""r06_c04""],""area_bins"":{""fair"":7,""poor"":0,""severe"":0},""fair_cells"":[""r00_c03"",""r01_c00"",""r01_c03"",""r02_c00"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c02"",""r05_c03"",""r05_c04"",""r06_c03"",""r06_c04""],""poor_cells"":[],""row_condition_profile"":[1,1,1,1,1,1,1,0],""severe_cells"":[]}"
corr_077f76d746b3ba0c,images/corr_077f76d746b3ba0c.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r05_c03"",""r05_c04""],""area_bins"":{""fair"":9,""poor"":5,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r05_c03"",""r05_c04""],""poor_cells"":[""r00_c00"",""r00_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c03""],""row_condition_profile"":[4,4,4,1,1,1,0,0],""severe_cells"":[]}"
corr_07a091343c376c44,images/corr_07a091343c376c44.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c06"",""r03_c07""],""area_bins"":{""fair"":0,""poor"":9,""severe"":0},""fair_cells"":[],""poor_cells"":[""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c06"",""r03_c07""],""row_condition_profile"":[2,2,2,2,0,0,0,0],""severe_cells"":[]}"
corr_07abfec4e4a23881,images/corr_07abfec4e4a23881.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c04"",""r06_c05""],""area_bins"":{""fair"":9,""poor"":0,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c04"",""r06_c05""],""poor_cells"":[],""row_condition_profile"":[1,1,1,1,1,1,1,0],""severe_cells"":[]}"
corr_07d2e5279a13fd71,images/corr_07d2e5279a13fd71.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c06"",""r03_c07"",""r04_c02"",""r04_c03"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r06_c00"",""r06_c01"",""r06_c02""],""area_bins"":{""fair"":5,""poor"":5,""severe"":8},""fair_cells"":[""r00_c04"",""r00_c05"",""r01_c04"",""r02_c03"",""r02_c04"",""r03_c07"",""r04_c02"",""r04_c03"",""r05_c01"",""r05_c02"",""r05_c03""],""poor_cells"":[""r05_c00"",""r05_c01"",""r05_c02"",""r06_c00"",""r06_c01"",""r06_c02""],""row_condition_profile"":[4,4,4,4,1,4,2,0],""severe_cells"":[""r00_c05"",""r00_c06"",""r00_c07"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c06"",""r03_c07""]}"
corr_07f7310cd234fc92,images/corr_07f7310cd234fc92.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r04_c00"",""r04_c01"",""r05_c00"",""r05_c01"",""r06_c00"",""r06_c01""],""area_bins"":{""fair"":6,""poor"":0,""severe"":0},""fair_cells"":[""r04_c00"",""r04_c01"",""r05_c00"",""r05_c01"",""r06_c00"",""r06_c01""],""poor_cells"":[],""row_condition_profile"":[0,0,0,0,1,1,1,0],""severe_cells"":[]}"
corr_080fada7d545758e,images/corr_080fada7d545758e.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r04_c00"",""r04_c01"",""r04_c02""],""area_bins"":{""fair"":3,""poor"":9,""severe"":0},""fair_cells"":[""r00_c03"",""r00_c04""],""poor_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r04_c00"",""r04_c01"",""r04_c02""],""row_condition_profile"":[4,2,2,2,2,0,0,0],""severe_cells"":[]}"
corr_0888d2c960d91522,images/corr_0888d2c960d91522.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r02_c00"",""r02_c01"",""r02_c03"",""r02_c04"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c06"",""r05_c07""],""area_bins"":{""fair"":8,""poor"":7,""severe"":5},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c04"",""r00_c05"",""r01_c00"",""r01_c01"",""r01_c03"",""r01_c04"",""r01_c05"",""r02_c04"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c06""],""poor_cells"":[""r00_c02"",""r00_c03"",""r01_c00"",""r01_c01"",""r01_c03"",""r02_c00"",""r02_c01"",""r02_c03"",""r04_c06"",""r04_c07"",""r05_c07""],""row_condition_profile"":[4,4,4,0,4,4,0,0],""severe_cells"":[""r00_c01"",""r00_c02"",""r01_c01"",""r01_c02"",""r01_c03""]}"
corr_08bcdd9de5e22902,images/corr_08bcdd9de5e22902.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r05_c00"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":8,""poor"":9,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c07"",""r02_c02"",""r02_c03"",""r02_c06"",""r02_c07"",""r03_c05"",""r03_c06"",""r03_c07""],""poor_cells"":[""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c00"",""r01_c01"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c00"",""r03_c01"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r04_c00"",""r04_c01"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r05_c00"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r06_c05"",""r06_c06"",""r06_c07""],""row_condition_profile"":[4,4,4,4,2,2,2,0],""severe_cells"":[]}"
corr_08cf47d29494c0be,images/corr_08cf47d29494c0be.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r01_c05"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c04"",""r03_c05"",""r04_c00"",""r04_c01"",""r04_c02""],""area_bins"":{""fair"":7,""poor"":0,""severe"":0},""fair_cells"":[""r01_c05"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c04"",""r03_c05"",""r04_c00"",""r04_c01"",""r04_c02""],""poor_cells"":[],""row_condition_profile"":[0,1,1,1,1,0,0,0],""severe_cells"":[]}"
corr_08dd8b01f2a9ce6a,images/corr_08dd8b01f2a9ce6a.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c04"",""r05_c05"",""r05_c06"",""r06_c05""],""area_bins"":{""fair"":9,""poor"":0,""severe"":0},""fair_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c04"",""r05_c05"",""r05_c06"",""r06_c05""],""poor_cells"":[],""row_condition_profile"":[1,1,1,1,1,1,1,0],""severe_cells"":[]}"
corr_08e0414eda5d5232,images/corr_08e0414eda5d5232.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":9,""severe"":0},""fair_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c07"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r04_c00"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r06_c06"",""r06_c07""],""poor_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""row_condition_profile"":[4,4,4,4,4,4,4,0],""severe_cells"":[]}"
corr_0919c0df18f0547c,images/corr_0919c0df18f0547c.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c02"",""r00_c03"",""r00_c04"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r02_c00"",""r02_c01"",""r02_c03"",""r02_c04"",""r02_c05"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c00"",""r04_c01"",""r04_c02"",""r05_c00"",""r05_c01"",""r05_c02"",""r06_c00""],""area_bins"":{""fair"":8,""poor"":4,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c02"",""r00_c03"",""r00_c04"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r02_c00"",""r02_c01"",""r02_c03"",""r02_c04"",""r03_c00"",""r03_c01"",""r03_c03"",""r04_c00"",""r04_c01"",""r05_c00"",""r05_c01"",""r05_c02"",""r06_c00""],""poor_cells"":[""r01_c04"",""r02_c04"",""r02_c05"",""r03_c01"",""r03_c02"",""r04_c01"",""r04_c02"",""r05_c02""],""row_condition_profile"":[1,4,4,4,4,4,1,0],""severe_cells"":[]}"
corr_092242f594ce88a4,images/corr_092242f594ce88a4.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":9,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r01_c00"",""r03_c00"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""poor_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c05"",""r05_c06"",""r05_c07""],""row_condition_profile"":[4,4,2,4,4,4,1,0],""severe_cells"":[]}"
corr_094cd813dff3e8d0,images/corr_094cd813dff3e8d0.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r02_c00"",""r02_c01"",""r02_c02"",""r03_c00"",""r03_c01"",""r03_c02"",""r04_c00"",""r04_c01""],""area_bins"":{""fair"":8,""poor"":5,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r02_c00"",""r02_c01"",""r02_c02"",""r03_c00"",""r03_c01""],""poor_cells"":[""r00_c02"",""r01_c02"",""r02_c01"",""r02_c02"",""r03_c00"",""r03_c01"",""r03_c02"",""r04_c00"",""r04_c01""],""row_condition_profile"":[4,4,4,4,2,0,0,0],""severe_cells"":[]}"
